TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,Actual_profitability,Error (%)
72.0,1283.5923287974044,2018.0,2021.0,36.0,601-660,5834.5105854427475,402.0865889534169,10.81797624141068,1275.9653078725291,0.5977451642154872
72.0,232.17844914040128,2018.0,2022.0,48.0,601-660,1009.4715180017447,402.0865889534169,10.81797624141068,230.7988601149994,0.597745164215491
72.0,0.0,2018.0,2023.0,60.0,601-660,0.0,402.0865889534169,10.81797624141068,0.0,
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,402.0865889534169,10.81797624141068,0.0,
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,402.0865889534169,10.81797624141068,,
72.0,0.03133495413805909,2018.0,2018.0,0.0,601-660,17107.825711164918,384.7663592181623,10.725903625302688,0.03114876390808561,0.5977451642154865
72.0,2498.1258801093945,2018.0,2019.0,12.0,601-660,12490.629400546972,384.7663592181623,10.725903625302688,2483.2821809588877,0.5977451642154953
72.0,1653.420948885095,2018.0,2020.0,24.0,601-660,7873.4330899290235,384.7663592181623,10.725903625302688,1643.5964307013592,0.5977451642154912
72.0,716.3720914484365,2018.0,2021.0,36.0,601-660,3256.236779311075,384.7663592181623,10.725903625302688,712.1154557480713,0.5977451642154941
72.0,0.0,2018.0,2022.0,48.0,601-660,0.0,384.7663592181623,10.725903625302688,0.0,
72.0,0.0,2018.0,2023.0,60.0,601-660,0.0,384.7663592181623,10.725903625302688,0.0,
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,384.7663592181623,10.725903625302688,0.0,
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,384.7663592181623,10.725903625302688,,
72.0,0.09822495222807603,2018.0,2018.0,0.0,<600,16642.772005685885,354.0752930061436,12.08574761824128,0.09764130604292759,0.5977451642154886
72.0,2478.7736979224323,2018.0,2019.0,12.0,<600,12393.868489612161,354.0752930061436,12.08574761824128,2464.0449881616023,0.5977451642154868
72.0,1710.4426444430717,2018.0,2020.0,24.0,<600,8144.964973538437,354.0752930061436,12.08574761824128,1700.2793071066849,0.5977451642154873
72.0,857.1335206422374,2018.0,2021.0,36.0,<600,3896.061457464715,354.0752930061436,12.08574761824128,852.0404898171971,0.5977451642154904
72.0,0.0,2018.0,2022.0,48.0,<600,0.0,354.0752930061436,12.08574761824128,0.0,
72.0,0.0,2018.0,2023.0,60.0,<600,0.0,354.0752930061436,12.08574761824128,0.0,
72.0,0.0,2018.0,2024.0,72.0,<600,0.0,354.0752930061436,12.08574761824128,0.0,
72.0,0.0,2018.0,2025.0,84.0,<600,0.0,354.0752930061436,12.08574761824128,,
72.0,0.03209121729676354,2018.0,2018.0,0.0,<600,21871.519473522792,416.53925883015506,15.35391220556122,0.03190053340100012,0.5977451642154912
72.0,3374.6096735121864,2018.0,2019.0,12.0,<600,16873.048367560932,416.53925883015506,15.35391220556122,3354.5579654926487,0.5977451642154868
72.0,2493.661224935805,2018.0,2020.0,24.0,<600,11874.577261599072,416.53925883015506,15.35391220556122,2478.844054471757,0.5977451642154896
72.0,1512.7433542401861,2018.0,2021.0,36.0,<600,6876.10615563721,416.53925883015506,15.35391220556122,1503.7547330417674,0.5977451642154917
72.0,431.8560614253308,2018.0,2022.0,48.0,<600,1877.6350496753512,416.53925883015506,15.35391220556122,429.29000120268114,0.5977451642154886
72.0,0.0,2018.0,2023.0,60.0,<600,0.0,416.53925883015506,15.35391220556122,0.0,
72.0,0.0,2018.0,2024.0,72.0,<600,0.0,416.53925883015506,15.35391220556122,0.0,
72.0,0.0,2018.0,2025.0,84.0,<600,0.0,416.53925883015506,15.35391220556122,,
75.0,0.03636556870667249,2018.0,2018.0,0.0,660+,21513.55196544949,411.7963409603754,23.35408367031361,0.03829045308303253,5.027060850353323
75.0,3314.3991747849973,2018.0,2019.0,12.0,660+,16571.995873924985,411.7963409603754,23.35408367031361,3489.835319893148,5.027060850353316
75.0,2442.3923543041005,2018.0,2020.0,24.0,660+,11630.439782400479,411.7963409603754,23.35408367031361,2571.6718637670874,5.0270608503533225
75.0,1471.5544119927144,2018.0,2021.0,36.0,660+,6688.883690875975,411.7963409603754,23.35408367031361,1549.4460055342922,5.0270608503533225
75.0,401.8853478508379,2018.0,2022.0,48.0,660+,1747.327599351469,411.7963409603754,23.35408367031361,423.15774519476156,5.02706085035331
75.0,0.0,2018.0,2023.0,60.0,660+,0.0,411.7963409603754,23.35408367031361,0.0,
75.0,0.0,2018.0,2024.0,72.0,660+,0.0,411.7963409603754,23.35408367031361,0.0,
75.0,0.0,2018.0,2025.0,84.0,660+,0.0,411.7963409603754,23.35408367031361,,
51.0,0.0965106882454167,2020.0,2020.0,0.0,660+,23482.438718614605,435.7503908535048,11.1599398815299,0.09350498318709516,3.214486496732897
51.0,3650.6868056745097,2020.0,2021.0,12.0,660+,18253.434028372547,435.7503908535048,11.1599398815299,3536.9907166956323,3.2144864967329037
51.0,2735.1301610074024,2020.0,2022.0,24.0,660+,13024.429338130489,435.7503908535048,11.1599398815299,2649.947942233844,3.2144864967329037
51.0,1714.9934225354548,2020.0,2023.0,36.0,660+,7795.424647888431,435.7503908535048,11.1599398815299,1661.5820906009549,3.2144864967328997
51.0,590.2765902586657,2020.0,2024.0,48.0,660+,2566.4199576463725,435.7503908535048,11.1599398815299,571.8931617969635,3.214486496732902
51.0,0.0,2020.0,2025.0,60.0,660+,0.0,435.7503908535048,11.1599398815299,,
51.0,0.0,2020.0,2026.0,72.0,660+,0.0,435.7503908535048,11.1599398815299,,
51.0,0.0,2020.0,2027.0,84.0,660+,0.0,435.7503908535048,11.1599398815299,,
72.0,0.0709751254561133,2020.0,2020.0,0.0,<600,21328.59122630236,397.7820728209385,7.8485122033614,0.06963410859042506,1.9258045989729786
72.0,3311.04127049022,2020.0,2021.0,12.0,<600,16555.2063524511,397.7820728209385,7.8485122033614,3248.4818574820283,1.9258045989729793
72.0,2474.1825105059656,2020.0,2022.0,24.0,<600,11781.821478599837,397.7820728209385,7.8485122033614,2427.434858366471,1.9258045989729773
72.0,1541.8560530446864,2020.0,2023.0,36.0,<600,7008.436604748575,397.7820728209385,7.8485122033614,1512.7239457280893,1.9258045989729793
72.0,514.0618981063823,2020.0,2024.0,48.0,<600,2235.051730897314,397.7820728209385,7.8485122033614,504.3491195668835,1.9258045989729848
72.0,0.0,2020.0,2025.0,60.0,<600,0.0,397.7820728209385,7.8485122033614,,
72.0,0.0,2020.0,2026.0,72.0,<600,0.0,397.7820728209385,7.8485122033614,,
72.0,0.0,2020.0,2027.0,84.0,<600,0.0,397.7820728209385,7.8485122033614,,
72.0,0.08230757031240404,2020.0,2020.0,0.0,601-660,20537.14868234719,408.03026685098615,8.598823823832449,0.08075243618261649,1.925804598972988
72.0,3128.1570960270715,2020.0,2021.0,12.0,601-660,15640.785480135357,408.03026685098615,8.598823823832449,3069.0531297101884,1.9258045989729835
72.0,2256.3286783639396,2020.0,2022.0,24.0,601-660,10744.422277923522,408.03026685098615,8.598823823832449,2213.6971959568664,1.92580459897298
72.0,1286.5729966565714,2020.0,2023.0,36.0,601-660,5848.059075711688,408.03026685098615,8.598823823832449,1262.2642536093701,1.9258045989729817
72.0,218.8900509049667,2020.0,2024.0,48.0,601-660,951.6958734998552,408.03026685098615,8.598823823832449,214.7543026676998,1.9258045989729773
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,408.03026685098615,8.598823823832449,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,408.03026685098615,8.598823823832449,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,408.03026685098615,8.598823823832449,,
72.0,0.09921499720458915,2020.0,2020.0,0.0,601-660,19911.783684003574,384.50287470102626,7.6129060044757,0.09734041109113684,1.9258045989729764
72.0,3059.5498375182524,2020.0,2021.0,12.0,601-660,15297.74918759126,384.50287470102626,7.6129060044757,3001.742149160411,1.9258045989729768
72.0,2243.5800851475783,2020.0,2022.0,24.0,601-660,10683.714691178944,384.50287470102626,7.6129060044757,2201.189476968019,1.9258045989729813
72.0,1335.3296428486583,2020.0,2023.0,36.0,601-660,6069.680194766628,384.50287470102626,7.6129060044757,1310.0996829041596,1.9258045989729744
72.0,334.7985106214922,2020.0,2024.0,48.0,601-660,1455.645698354314,384.50287470102626,7.6129060044757,328.4727669688326,1.9258045989729813
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,384.50287470102626,7.6129060044757,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,384.50287470102626,7.6129060044757,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,384.50287470102626,7.6129060044757,,
75.0,0.03698670015880236,2020.0,2020.0,0.0,<600,21269.289942272175,402.7376874871828,10.73384451314508,0.03508476274982256,5.420978396068589
75.0,3287.2875384851964,2020.0,2021.0,12.0,<600,16436.43769242598,402.7376874871828,10.73384451314508,3118.2479886828555,5.420978396068588
75.0,2436.7529429417555,2020.0,2022.0,24.0,<600,11603.585442579788,402.7376874871828,10.73384451314508,2311.4497512884286,5.420978396068589
75.0,1489.5613024013903,2020.0,2023.0,36.0,<600,6770.733192733593,402.7376874871828,10.73384451314508,1412.9647865769948,5.420978396068588
75.0,445.71261686410224,2020.0,2024.0,48.0,<600,1937.880942887401,402.7376874871828,10.73384451314508,422.79309454855525,5.420978396068583
75.0,0.0,2020.0,2025.0,60.0,<600,0.0,402.7376874871828,10.73384451314508,,
75.0,0.0,2020.0,2026.0,72.0,<600,0.0,402.7376874871828,10.73384451314508,,
75.0,0.0,2020.0,2027.0,84.0,<600,0.0,402.7376874871828,10.73384451314508,,
61.0,0.013803523874047619,2020.0,2020.0,0.0,660+,38787.756015926774,679.034046542618,15.54748929919278,0.013857428028524582,0.38899104773270227
61.0,6127.869491483072,2020.0,2021.0,12.0,660+,30639.34745741536,679.034046542618,15.54748929919278,6151.799440581404,0.38899104773270266
61.0,4723.097168769828,2020.0,2022.0,24.0,660+,22490.938898903943,679.034046542618,15.54748929919278,4741.541340107391,0.3889910477326968
61.0,3155.3566748863564,2020.0,2023.0,36.0,660+,14342.530340392528,679.034046542618,15.54748929919278,3167.6786612997516,0.3889910477327066
61.0,1424.648009832656,2020.0,2024.0,48.0,660+,6194.121781881113,679.034046542618,15.54748929919278,1430.2114041584848,0.38899104773270815
61.0,0.0,2020.0,2025.0,60.0,660+,0.0,679.034046542618,15.54748929919278,,
61.0,0.0,2020.0,2026.0,72.0,660+,0.0,679.034046542618,15.54748929919278,,
61.0,0.0,2020.0,2027.0,84.0,660+,0.0,679.034046542618,15.54748929919278,,
72.0,0.06202629520178831,2020.0,2020.0,0.0,601-660,20418.78223157393,400.08480416638525,12.81245758488932,0.06085435915451513,1.9258045989729748
72.0,3123.5529163154615,2020.0,2021.0,12.0,601-660,15617.764581577307,400.08480416638525,12.81245758488932,3064.53594220333,1.9258045989729817
72.0,2271.516855631943,2020.0,2022.0,24.0,601-660,10816.746931580683,400.08480416638525,12.81245758488932,2228.59840505476,1.9258045989729866
72.0,1323.460441948493,2020.0,2023.0,36.0,601-660,6015.729281584059,400.08480416638525,12.81245758488932,1298.4547408339306,1.925804598972978
72.0,279.3836752651106,2020.0,2024.0,48.0,601-660,1214.7116315874373,400.08480416638525,12.81245758488932,274.1049495408405,1.925804598972986
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,400.08480416638525,12.81245758488932,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,400.08480416638525,12.81245758488932,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,400.08480416638525,12.81245758488932,,
61.0,0.04850246236512758,2020.0,2020.0,0.0,660+,29638.742294526877,612.9812740569382,12.22068424547034,0.048691869377981624,0.38899104773269655
61.0,4456.593401168723,2020.0,2021.0,12.0,660+,22282.967005843617,612.9812740569382,12.22068424547034,4473.996848384783,0.38899104773270476
61.0,3134.7102606036756,2020.0,2022.0,24.0,660+,14927.19171716036,612.9812740569382,12.22068424547034,3146.951620684618,0.38899104773270027
61.0,1665.7116142649627,2020.0,2023.0,36.0,660+,7571.416428477103,612.9812740569382,12.22068424547034,1672.2163863064138,0.3889910477326952
61.0,49.59746215258383,2020.0,2024.0,48.0,660+,215.64113979384274,612.9812740569382,12.22068424547034,49.79114525017058,0.3889910477327007
61.0,0.0,2020.0,2025.0,60.0,660+,0.0,612.9812740569382,12.22068424547034,,
61.0,0.0,2020.0,2026.0,72.0,660+,0.0,612.9812740569382,12.22068424547034,,
61.0,0.0,2020.0,2027.0,84.0,660+,0.0,612.9812740569382,12.22068424547034,,
75.0,0.004259585114106468,2020.0,2020.0,0.0,601-660,15451.979433292332,294.6947043412937,7.2748126244151905,0.004040547886117246,5.420978396068595
75.0,2383.1285962393617,2020.0,2021.0,12.0,601-660,11915.642981196808,294.6947043412937,7.2748126244151905,2260.582886345356,5.42097839606859
75.0,1759.6543711112693,2020.0,2022.0,24.0,601-660,8379.306529101283,294.6947043412937,7.2748126244151905,1669.1690761019263,5.420978396068581
75.0,1065.453416941267,2020.0,2023.0,36.0,601-660,4842.970077005759,294.6947043412937,7.2748126244151905,1010.66546066224,5.420978396068585
75.0,300.5257337293541,2020.0,2024.0,48.0,601-660,1306.633624910235,294.6947043412937,7.2748126244151905,285.0720400262966,5.420978396068584
75.0,0.0,2020.0,2025.0,60.0,601-660,0.0,294.6947043412937,7.2748126244151905,,
75.0,0.0,2020.0,2026.0,72.0,601-660,0.0,294.6947043412937,7.2748126244151905,,
75.0,0.0,2020.0,2027.0,84.0,601-660,0.0,294.6947043412937,7.2748126244151905,,
72.0,0.035359185397887585,2020.0,2020.0,0.0,660+,28870.916888975546,513.4007882088108,15.65902759278536,0.03469110254955384,1.9258045989729897
72.0,4542.021486093963,2020.0,2021.0,12.0,660+,22710.107430469816,513.4007882088108,15.65902759278536,4456.203710105154,1.9258045989729762
72.0,3475.352574112458,2020.0,2022.0,24.0,660+,16549.297971964086,513.4007882088108,15.65902759278536,3409.688633596007,1.9258045989729844
72.0,2285.467472960838,2020.0,2023.0,36.0,660+,10388.488513458356,513.4007882088108,15.65902759278536,2242.2854368950125,1.9258045989729897
72.0,972.3661826391042,2020.0,2024.0,48.0,660+,4227.679054952627,513.4007882088108,15.65902759278536,953.9941200021706,1.9258045989729795
72.0,0.0,2020.0,2025.0,60.0,660+,0.0,513.4007882088108,15.65902759278536,,
72.0,0.0,2020.0,2026.0,72.0,660+,0.0,513.4007882088108,15.65902759278536,,
72.0,0.0,2020.0,2027.0,84.0,660+,0.0,513.4007882088108,15.65902759278536,,
75.0,0.08368220756737592,2020.0,2020.0,0.0,601-660,17089.33505130782,324.9456488771123,21.591839826346177,0.07937908454328729,5.42097839606859
75.0,2637.9974529564943,2020.0,2021.0,12.0,601-660,13189.98726478247,324.9456488771123,21.591839826346177,2502.3458263169296,5.420978396068587
75.0,1951.0342904339957,2020.0,2022.0,24.0,601-660,9290.639478257122,324.9456488771123,21.591839826346177,1850.7078193715138,5.420978396068592
75.0,1186.0841721809904,2020.0,2023.0,36.0,601-660,5391.291691731774,324.9456488771123,21.591839826346177,1125.0931173535973,5.420978396068586
75.0,343.14709819747804,2020.0,2024.0,48.0,601-660,1491.9439052064263,324.9456488771123,21.591839826346177,325.5017202631795,5.420978396068582
75.0,0.0,2020.0,2025.0,60.0,601-660,0.0,324.9456488771123,21.591839826346177,,
75.0,0.0,2020.0,2026.0,72.0,601-660,0.0,324.9456488771123,21.591839826346177,,
75.0,0.0,2020.0,2027.0,84.0,601-660,0.0,324.9456488771123,21.591839826346177,,
75.0,0.01863268537721311,2020.0,2020.0,0.0,660+,22050.936604556824,401.4024238121675,10.27356203592848,0.01767455174548823,5.420978396068589
75.0,3446.821503762163,2020.0,2021.0,12.0,660+,17234.107518810815,401.4024238121675,10.27356203592848,3269.578366852554,5.4209783960685805
75.0,2607.6284709436086,2020.0,2022.0,24.0,660+,12417.278433064803,401.4024238121675,10.27356203592848,2473.538484101997,5.420978396068592
75.0,1672.0988564101347,2020.0,2023.0,36.0,660+,7600.449347318794,401.4024238121675,10.27356203592848,1586.115858390185,5.420978396068586
75.0,640.2326601617398,2020.0,2024.0,48.0,660+,2783.6202615727816,401.4024238121675,10.27356203592848,607.3104897171165,5.420978396068591
75.0,0.0,2020.0,2025.0,60.0,660+,0.0,401.4024238121675,10.27356203592848,,
75.0,0.0,2020.0,2026.0,72.0,660+,0.0,401.4024238121675,10.27356203592848,,
75.0,0.0,2020.0,2027.0,84.0,660+,0.0,401.4024238121675,10.27356203592848,,
72.0,0.038933645098404024,2020.0,2020.0,0.0,601-660,22093.29248513503,401.2334183103442,11.16587695021229,0.03819802576157081,1.9258045989729788
72.0,3455.6982930821796,2020.0,2021.0,12.0,601-660,17278.491465410898,401.2334183103442,11.16587695021229,3390.4057041086135,1.925804598972986
72.0,2617.3749935942215,2020.0,2022.0,24.0,601-660,12463.690445686769,401.2334183103442,11.16587695021229,2567.9218367637927,1.9258045989729873
72.0,1682.7556737117807,2020.0,2023.0,36.0,601-660,7648.8894259626395,401.2334183103442,11.16587695021229,1650.9613834618053,1.925804598972978
72.0,651.840333434857,2020.0,2024.0,48.0,601-660,2834.0884062385085,401.2334183103442,11.16587695021229,639.5243442026506,1.925804598972982
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,401.2334183103442,11.16587695021229,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,401.2334183103442,11.16587695021229,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,401.2334183103442,11.16587695021229,,
75.0,0.00911586386037685,2020.0,2020.0,0.0,<600,15374.971060840586,309.4633880684321,10.789822852779581,0.008647106106460498,5.42097839606859
75.0,2332.28208080388,2020.0,2021.0,12.0,<600,11661.4104040194,309.4633880684321,10.789822852779581,2212.3510104805255,5.4209783960685956
75.0,1669.0484469116252,2020.0,2022.0,24.0,<600,7947.8497471982155,309.4633880684321,10.789822852779581,1583.2223076520681,5.420978396068581
75.0,931.5435998829465,2020.0,2023.0,36.0,<600,4234.289090377029,309.4633880684321,10.789822852779581,883.6415806948023,5.420978396068588
75.0,119.7675397178444,2020.0,2024.0,48.0,<600,520.7284335558452,309.4633880684321,10.789822852779581,113.60882960872884,5.420978396068585
75.0,0.0,2020.0,2025.0,60.0,<600,0.0,309.4633880684321,10.789822852779581,,
75.0,0.0,2020.0,2026.0,72.0,<600,0.0,309.4633880684321,10.789822852779581,,
75.0,0.0,2020.0,2027.0,84.0,<600,0.0,309.4633880684321,10.789822852779581,,
72.0,0.085693317331893,2020.0,2020.0,0.0,601-660,20891.965382360773,412.7620538550481,19.90682425371923,0.08407421228515519,1.9258045989729715
72.0,3187.7641472200394,2020.0,2021.0,12.0,601-660,15938.820736100195,412.7620538550481,19.90682425371923,3127.533954490029,1.9258045989729793
72.0,2306.9919788663196,2020.0,2022.0,24.0,601-660,10985.676089839619,412.7620538550481,19.90682425371923,2263.4032548903374,1.9258045989729804
72.0,1327.156917587389,2020.0,2023.0,36.0,601-660,6032.531443579041,412.7620538550481,19.90682425371923,1302.0813745931043,1.9258045989729848
72.0,248.2589633832468,2020.0,2024.0,48.0,601-660,1079.3867973184642,412.7620538550481,19.90682425371923,243.56831359832924,1.9258045989729795
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,412.7620538550481,19.90682425371923,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,412.7620538550481,19.90682425371923,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,412.7620538550481,19.90682425371923,,
72.0,0.09155230747101498,2020.0,2020.0,0.0,601-660,14058.59932584891,272.0933964043549,13.12888676384677,0.08982250160420854,1.9258045989729868
72.0,2158.6957137993304,2020.0,2021.0,12.0,601-660,10793.478568996652,272.0933964043549,13.12888676384677,2117.908926294688,1.9258045989729737
72.0,1580.9551405503225,2020.0,2022.0,24.0,601-660,7528.357812144393,272.0933964043549,13.12888676384677,1551.0842879981076,1.9258045989729862
72.0,937.9121521642696,2020.0,2023.0,36.0,601-660,4263.237055292135,272.0933964043549,13.12888676384677,920.1910702147355,1.9258045989729837
72.0,229.56674864117153,2020.0,2024.0,48.0,601-660,998.1162984398761,272.0933964043549,13.12888676384677,225.22927294457156,1.9258045989729806
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,272.0933964043549,13.12888676384677,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,272.0933964043549,13.12888676384677,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,272.0933964043549,13.12888676384677,,
72.0,0.09211101649169616,2020.0,2020.0,0.0,601-660,20985.47491250542,426.9881558073497,11.2984441278106,0.09037065427553592,1.9258045989729744
72.0,3172.323408563445,2020.0,2021.0,12.0,601-660,15861.617042817223,426.9881558073497,11.2984441278106,3112.3849559441296,1.9258045989729826
72.0,2254.9294263570955,2020.0,2022.0,24.0,601-660,10737.759173129027,426.9881558073497,11.2984441278106,2212.324381670681,1.9258045989729866
72.0,1235.0582867569824,2020.0,2023.0,36.0,601-660,5613.901303440829,426.9881558073497,11.2984441278106,1211.722871961932,1.9258045989729817
72.0,112.70998976310602,2020.0,2024.0,48.0,601-660,490.0434337526349,426.9881558073497,11.2984441278106,110.58042681788328,1.925804598972978
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,426.9881558073497,11.2984441278106,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,426.9881558073497,11.2984441278106,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,426.9881558073497,11.2984441278106,,
72.0,0.0021508316866019617,2020.0,2020.0,0.0,<600,22081.805299485335,416.4129409802415,11.06601244046222,0.002110193483450445,1.9258045989729817
72.0,3416.970001544488,2020.0,2021.0,12.0,<600,17084.850007722438,416.4129409802415,11.06601244046222,3352.4091519204135,1.9258045989729773
72.0,2538.457890351503,2020.0,2022.0,24.0,<600,12087.89471595954,416.4129409802415,11.06601244046222,2490.495807552429,1.9258045989729773
72.0,1560.0066733232609,2020.0,2023.0,36.0,<600,7090.93942419664,416.4129409802415,11.06601244046222,1530.5316249021591,1.9258045989729855
72.0,481.61635045976095,2020.0,2024.0,48.0,<600,2093.984132433743,416.4129409802415,11.06601244046222,472.5166039696034,1.925804598972975
72.0,0.0,2020.0,2025.0,60.0,<600,0.0,416.4129409802415,11.06601244046222,,
72.0,0.0,2020.0,2026.0,72.0,<600,0.0,416.4129409802415,11.06601244046222,,
72.0,0.0,2020.0,2027.0,84.0,<600,0.0,416.4129409802415,11.06601244046222,,
72.0,0.01111385072765585,2020.0,2020.0,0.0,601-660,20871.72266518824,420.3114819691648,7.64635736076668,0.010903863620584885,1.9258045989729757
72.0,3165.5969763116527,2020.0,2021.0,12.0,601-660,15827.984881558263,420.3114819691648,7.64635736076668,3105.7856141206757,1.9258045989729733
72.0,2264.69189056494,2020.0,2022.0,24.0,601-660,10784.247097928286,420.3114819691648,7.64635736076668,2221.9023921129383,1.9258045989729826
72.0,1262.912049145628,2020.0,2023.0,36.0,601-660,5740.50931429831,420.3114819691648,7.64635736076668,1239.0503603229376,1.925804598972982
72.0,160.2574520537162,2020.0,2024.0,48.0,601-660,696.7715306683313,420.3114819691648,7.64635736076668,157.22951875067267,1.925804598972981
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,420.3114819691648,7.64635736076668,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,420.3114819691648,7.64635736076668,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,420.3114819691648,7.64635736076668,,
72.0,0.016908106636146315,2020.0,2020.0,0.0,601-660,22598.88271350597,431.4214781932157,7.434936377872919,0.01658864180927612,1.9258045989729904
72.0,3484.3649950374765,2020.0,2021.0,12.0,601-660,17421.82497518738,431.4214781932157,7.434936377872919,3418.5307722089697,1.9258045989729806
72.0,2571.4011197424466,2020.0,2022.0,24.0,601-660,12244.767236868793,431.4214781932157,7.434936377872919,2522.8166016050823,1.9258045989729708
72.0,1554.896089681045,2020.0,2023.0,36.0,601-660,7067.709498550204,431.4214781932157,7.434936377872919,1525.5176015522102,1.9258045989729795
72.0,434.84990485327177,2020.0,2024.0,48.0,601-660,1890.6517602316162,431.4214781932157,7.434936377872919,426.63377205035414,1.9258045989729817
72.0,0.0,2020.0,2025.0,60.0,601-660,0.0,431.4214781932157,7.434936377872919,,
72.0,0.0,2020.0,2026.0,72.0,601-660,0.0,431.4214781932157,7.434936377872919,,
72.0,0.0,2020.0,2027.0,84.0,601-660,0.0,431.4214781932157,7.434936377872919,,
75.0,0.07950996594332599,2020.0,2020.0,0.0,660+,21781.549475887172,404.1399477168091,11.225116056183209,0.0754213887530104,5.420978396068582
75.0,3386.374020657093,2020.0,2021.0,12.0,660+,16931.870103285462,404.1399477168091,11.225116056183209,3212.2392261760483,5.420978396068593
75.0,2537.260053443588,2020.0,2022.0,24.0,660+,12082.190730683753,404.1399477168091,11.225116056183209,2406.7885652806735,5.420978396068581
75.0,1591.1524987780497,2020.0,2023.0,36.0,660+,7232.511358082043,404.1399477168091,11.225116056183209,1509.3319403658538,5.420978396068594
75.0,548.0513566604768,2020.0,2024.0,48.0,660+,2382.831985480334,404.1399477168091,11.225116056183209,519.8693514315885,5.420978396068595
75.0,0.0,2020.0,2025.0,60.0,660+,0.0,404.1399477168091,11.225116056183209,,
75.0,0.0,2020.0,2026.0,72.0,660+,0.0,404.1399477168091,11.225116056183209,,
75.0,0.0,2020.0,2027.0,84.0,660+,0.0,404.1399477168091,11.225116056183209,,
75.0,0.034157961729528986,2020.0,2020.0,0.0,<600,46026.62564565115,749.3760012161672,26.6047697916167,0.03240148426738831,5.420978396068578
75.0,7406.82272621143,2020.0,2021.0,12.0,<600,37034.113631057146,749.3760012161672,26.6047697916167,7025.94762342639,5.420978396068594
75.0,5888.7363394572585,2020.0,2022.0,24.0,<600,28041.601616463136,749.3760012161672,26.6047697916167,5585.9245750244945,5.420978396068589
75.0,4190.799712411208,2020.0,2023.0,36.0,<600,19049.089601869127,749.3760012161672,26.6047697916167,3975.29958094896,5.420978396068588
75.0,2313.012845073279,2020.0,2024.0,48.0,<600,10056.577587275126,749.3760012161672,26.6047697916167,2194.072641199787,5.420978396068592
75.0,255.37573744346795,2020.0,2025.0,60.0,<600,1064.0655726811165,749.3760012161672,26.6047697916167,,
75.0,0.0,2020.0,2026.0,72.0,<600,0.0,749.3760012161672,26.6047697916167,,
75.0,0.0,2020.0,2027.0,84.0,<600,0.0,749.3760012161672,26.6047697916167,,
72.0,0.048368544499650494,2020.0,2020.0,0.0,<600,20845.84221593324,401.7601139959073,7.45987211341185,0.047454660465969835,1.9258045989729788
72.0,3204.9441695964706,2020.0,2021.0,12.0,<600,16024.720847982353,401.7601139959073,7.45987211341185,3144.3893744143807,1.9258045989729826
72.0,2352.7558908066076,2020.0,2022.0,24.0,<600,11203.599480031466,401.7601139959073,7.45987211341185,2308.3024951959164,1.925804598972985
72.0,1404.1451846577268,2020.0,2023.0,36.0,<600,6382.4781120805765,401.7601139959073,7.45987211341185,1377.6150114118159,1.9258045989729786
72.0,359.1120511498289,2020.0,2024.0,48.0,<600,1561.356744129691,401.7601139959073,7.45987211341185,352.3269230620794,1.9258045989729786
72.0,0.0,2020.0,2025.0,60.0,<600,0.0,401.7601139959073,7.45987211341185,,
72.0,0.0,2020.0,2026.0,72.0,<600,0.0,401.7601139959073,7.45987211341185,,
72.0,0.0,2020.0,2027.0,84.0,<600,0.0,401.7601139959073,7.45987211341185,,
75.0,0.025238950100942705,2020.0,2020.0,0.0,<600,17748.30067447735,393.58659175517806,11.227441082352211,0.023941107818331468,5.420978396068589
